641	320	Orig. Arch. des Médicis à Florence, dalla filza 4726, nuova numerazione, p. 308.		base			1
642	321	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f255">p. 25</a>.	édition	base			1
643	321	Copie. Bibl. nat. fonds français, n° 10752, f° 937.		base			1
644	322	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f255">p. 25</a>.	édition	base			1
645	322	Copie. Bibl. nat. fonds français, n° 10752, p. 963.		base			1
646	323	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f256">p. 26</a>.	édition	base			1
647	323	Imprimé dans la <cite>Correspondance diplomatique de</cite> la <cite>Mothe-Fénelon</cite>, t. VII, p. 70.		base			1
648	324	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f258">p. 28</a>.	édition	base			1
649	324	Orig. Bibl. nat. fonds français, n° 16023, f° 212.		base			1
650	325	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f258">p. 28</a>.	édition	base			1
651	325	Imprimé dans la <cite>Correspondance diplomatique de La Mothe-Fénelon </cite>t. VII, p. 183.		base			1
652	326	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f259">p. 29</a>.	édition	base			1
653	326	Copie. Bibl. nat. fonds français, n° 10752, f° 1004.		base			1
654	327	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f260">p. 30</a>.	édition	base			1
655	327	Orig. Bibl. nat. fonds français, n° 3178, f° 203.		base			1
656	328	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f260">p. 30</a>.	édition	base			1
657	328	Copie. Bibl. nat. fonds français, n° 10752, f° 1012.		base			1
658	329	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f261">p. 31</a>.	édition	base			1
659	329	Copie. Bibl. nat. fonds français, n° 16024, f° 166.		base			1
660	330	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f261">p. 31</a>.	édition	base			1
661	330	Minute. Bibl. nat. fonds français, n° 15553, f° 59.		base			1
662	331	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f261">p. 31</a>.	édition	base			1
663	331	Imprimé dans la <cite>Correspondance diplomatique de la Mothe-Fénelon</cite>, t. VII, p. 189.		base			1
664	332	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f263">p. 33</a>.	édition	base			1
665	332	Minute. Bibl. nat. fonds français, n° 15553. f° 50.		base			1
666	333	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f264">p. 34</a>.	édition	base			1
667	333	Orig. Arch. des Médicis à Florence, dalla filza 4730, nuova numerazione.		base			1
668	334	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f264">p. 34</a>.	édition	base			1
669	334	Aut. Bibl. nat. fonds français, n° 10240, f° 39.		base			1
670	335	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f264">p. 34</a>.	édition	base			1
671	335	Aut. Bibl. nat. fonds français, n° 10240, f° 41.		base			1
672	336	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f265">p. 35</a>.	édition	base			1
673	336	Orig. Bibl. nat. fonds français, n° 3228, f° 6.		base			1
674	337	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f265">p. 35</a>.	édition	base			1
675	337	Orig. Arch. du palais de justice de Rouen. registres secrets du Parlement de Normandie.		base			1
676	338	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f265">p. 35</a>.	édition	base			1
677	338	Imprimé dans la <cite>Correspondance diplomatique de la Mothe-Fénelon</cite>, t. VII, p. 199.		base			1
678	339	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f267">p. 37</a>.	édition	base			1
679	339	Aut. Arch. nat. collect. Simancas, K 1519, n° 49.		base			1
680	340	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f267">p. 37</a>.	édition	base			1
681	340	Orig. Arch. des Médicis à Florence, dalla filza 4726. nuova numerazione, p. 313.		base			1
682	341	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f268">p. 38</a>.	édition	base			1
683	341	Orig. Arch. du palais de justice de Rouen, registres secrets du Parlement de Normandie.		base			1
684	342	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f268">p. 38</a>.	édition	base			1
685	342	Copie. Bibl. nat. fonds français, n° 10752, f° 1059.		base			1
686	343	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f268">p. 38</a>.	édition	base			1
687	343	Orig. Arch. nat. collect. Simancas, K 1519, pièce 60.		base			1
688	344	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f269">p. 39</a>.	édition	base			1
689	344	Copie. Bibl. nat. fonds français, n° 10752, f° 1098.		base			1
690	345	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f269">p. 39</a>.	édition	base			1
691	345	Orig. Arch. des Médicis à Florence, dalla citata filza 4730. nuova numerazione.		base			1
692	346	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f270">p. 40</a>.	édition	base			1
693	346	Orig. Arch. des Médicis à Florence, dalla citata filza 4727, nuova numerazione.		base			1
694	347	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f270">p. 40</a>.	édition	base			1
695	347	Orig. Bibl. nat. fonds français, n° 3228, f° 14.		base			1
696	348	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f270">p. 40</a>.	édition	base			1
697	348	Copie. Bibl. nat. fonds français, n° 10752, p. 1064.		base			1
698	349	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f271">p. 41</a>.	édition	base			1
699	349	Copie. Bibl. nat. fonds français, n° 3204, f°<a class="note" href="#756">[note]</a>.		base			1
700	350	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f271">p. 41</a>.	édition	base			1
701	350	Aut. Arch. des Médicis, dalla citata filza 4730.		base			1
702	351	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f272">p. 42</a>.	édition	base			1
703	351	Imprimé dans les <cite>Négociations diplomatiques avec la Toscane</cite>, t. III, f° 775.		base			1
704	352	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f272">p. 42</a>.	édition	base			1
705	352	Orig. Arch. des Médicis à Florence, filza 4730.		base			1
706	353	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f273">p. 43</a>.	édition	base			1
707	353	Copie. Bibl. nat. fonds français, n° 10752, p. 1104.		base			1
708	354	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f273">p. 43</a>.	édition	base			1
709	354	Copie. Arch. nat. collect. Simancas, K 1521, n° 72.		base			1
710	355	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f274">p. 44</a>.	édition	base			1
711	355	Imprimé dans la <cite>Correspondance diplomatique de La Mothe-Fénelon</cite>, t. VII, p. 216.		base			1
712	356	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f275">p. 45</a>.	édition	base			1
713	356	Orig. Archives de Berlin.		base			1
714	357	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f275">p. 45</a>.	édition	base			1
715	357	Copie. Arch. nat. collect. Simancas, K 1571, n° 75.		base			1
716	358	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f276">p. 46</a>.	édition	base			1
717	358	Orig. Arch. des Médicis <cite>à</cite> Florence, dalla citata filza 4730, nuova numerazione.		base			1
718	359	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f277">p. 47</a>.	édition	base			1
719	359	Aut. Bibl. nat. fonds français, n° 3228, f° 16.		base			1
720	360	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f277">p. 47</a>.	édition	base			1
721	360	Copie. Bibl. nat. fonds français, n° 10752, f° 1102.		base			1
722	361	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f277">p. 47</a>.	édition	base			1
723	361	Orig. Arch. des Médicis à Florence, dalla filza 4726. nuova numerazione, p. 312.		base			1
724	362	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f278">p. 48</a>.	édition	base			1
725	362	Aut. Arch. nat. collect. Simancas, K 1521, n° 82.		base			1
726	363	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f278">p. 48</a>.	édition	base			1
727	363	Copie. Bibl. nat. fonds français, n° 10752, p. 1103.		base			1
728	364	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f279">p. 49</a>.	édition	base			1
729	364	Orig. Archives de Mantoue.		base			1
730	365	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f279">p. 49</a>.	édition	base			1
731	365	Orig. Arch. des Médicis à Florence, p. 3, cart. VIII.		base			1
732	366	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f280">p. 50</a>.	édition	base			1
733	366	Aut. Bibl. nat. fonds français, n° 3228, f° 5.		base			1
734	367	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f280">p. 50</a>.	édition	base			1
735	367	Orig. Archives de Modène.		base			1
736	368	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f280">p. 50</a>.	édition	base			1
737	368	Orig. Arch. de la préfecture de la Seine-Inférieure, F. du chapitre de la cathédrale de Rouen.		base			1
738	369	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f281">p. 51</a>.	édition	base			1
739	369	Aut. Arch. nat. collect. Simancas, K 1521, n° 73.		base			1
740	370	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f281">p. 51</a>.	édition	base			1
741	370	Minute. Bibl. nat. fonds français, n° 15553, f° 145.		base			1
742	371	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f281">p. 51</a>.	édition	base			1
743	371	Minute. Bibl. nat. fonds français, n° 15553, f° 141<a class="note" href="#770">[note]</a>.		base			1
744	372	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f282">p. 52</a>.	édition	base			1
745	372	Copie, Arch. nat. Registre des délibérations du bureau de la ville de Paris, H 1786 f° 95.		base			1
746	373	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f282">p. 52</a>.	édition	base			1
747	373	Imprimé dans la <cite>Correspondance diplomatique de La Mothe</cite> – <cite>Fénelon</cite>, t. VII, p. 229.		base			1
748	374	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f284">p. 54</a>.	édition	base			1
749	374	Minute. Bibl. nat. fonds français, n° 15553, f° 116.		base			1
750	375	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f284">p. 54</a>.	édition	base			1
751	375	Minute. Bibl. nat. fonds français, n° 15553, f° 119.		base			1
752	376	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f284">p. 54</a>.	édition	base			1
753	376	Imprimé dans la <cite>Correspondance diplomatique de La Mothe-Fénelon</cite>, p. 232.		base			1
754	377	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f285">p. 55</a>.	édition	base			1
755	377	Orig. Arch. des Médicis à Florence, dalla filza 4726, nuova numerazione, p. 315.		base			1
756	378	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f286">p. 56</a>.	édition	base			1
757	378	Copie. Bibl. nat. Parlement, n° 93.		base			1
758	379	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f286">p. 56</a>.	édition	base			1
759	379	Imprimé dans la <cite>Correspondance diplomatique de La Mothe-Fénelon</cite>, t. VII, p. 234.		base			1
760	380	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f287">p. 57</a>.	édition	base			1
761	380	Orig. Arch. des Médicis à Florence.		base			1
762	381	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f288">p. 58</a>.	édition	base			1
763	381	Arch. nat. collect. Simancas, K 1519, n° 70.		base			1
764	382	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f288">p. 58</a>.	édition	base			1
765	382	Copie. Bibl. nat. fonds français, n° 16039, f° 416.		base			1
766	383	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f289">p. 59</a>.	édition	base			1
767	383	Aut. Bibl. nat. fonds Dupuy, n° 211, f° 19.		base			1
768	384	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f290">p. 60</a>.	édition	base			1
769	384	Aut. Arch. nat. collect. Simancas, K 1518, n°81.		base			1
770	385	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f290">p. 60</a>.	édition	base			1
771	385	Orig. Record office, <cite>State papers</cite>, France.		base			1
772	386	<cite><a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r">Lettres de Catherine de Médicis, tome 4 (1570-1574)</a></cite>, H. de la Ferrière, G. Baguenault de Puchesse et A. Lesort éd., Paris, 1891, <a href="https://gallica.bnf.fr/ark:/12148/bpt6k6227926r/f292">p. 62</a>.	édition	base			1
773	386	Copie. Bibl. nat. fonds français, n° 10752, f° 1133.		base			1
